version,filepath,label
2.2,django/core/serializers/pyyaml.py,clean
2.2,django/core/serializers/xml_serializer.py,buggy
2.2,django/core/servers/__init__.py,clean
2.2,django/core/servers/basehttp.py,buggy
2.2,django/core/signals.py,clean
2.2,django/core/signing.py,clean
2.2,django/core/validators.py,buggy
2.2,django/core/wsgi.py,clean
2.2,django/db/__init__.py,clean
2.2,django/db/backends/__init__.py,clean
2.2,django/db/backends/base/__init__.py,clean
2.2,django/db/backends/base/base.py,clean
2.2,django/db/backends/base/client.py,clean
2.2,django/db/backends/base/creation.py,buggy
2.2,django/db/backends/base/features.py,clean
2.2,django/db/backends/base/introspection.py,clean
2.2,django/db/backends/base/operations.py,buggy
2.2,django/db/backends/base/schema.py,buggy
2.2,django/db/backends/base/validation.py,clean
2.2,django/db/backends/ddl_references.py,buggy
2.2,django/db/backends/dummy/__init__.py,clean
2.2,django/db/backends/dummy/base.py,clean
2.2,django/db/backends/dummy/features.py,clean
2.2,django/db/backends/mysql/__init__.py,clean
2.2,django/db/backends/mysql/base.py,buggy
2.2,django/db/backends/mysql/client.py,clean
2.2,django/db/backends/mysql/compiler.py,buggy
2.2,django/db/backends/mysql/creation.py,buggy
2.2,django/db/backends/mysql/features.py,buggy
2.2,django/db/backends/mysql/introspection.py,buggy
2.2,django/db/backends/mysql/operations.py,buggy
2.2,django/db/backends/mysql/schema.py,buggy
2.2,django/db/backends/mysql/validation.py,buggy
2.2,django/db/backends/oracle/__init__.py,clean
2.2,django/db/backends/oracle/base.py,buggy
2.2,django/db/backends/oracle/client.py,clean
2.2,django/db/backends/oracle/compiler.py,clean
2.2,django/db/backends/oracle/creation.py,clean
2.2,django/db/backends/oracle/features.py,buggy
2.2,django/db/backends/oracle/functions.py,clean
2.2,django/db/backends/oracle/introspection.py,buggy
2.2,django/db/backends/oracle/operations.py,buggy
2.2,django/db/backends/oracle/schema.py,buggy
2.2,django/db/backends/oracle/utils.py,buggy
2.2,django/db/backends/oracle/validation.py,clean
2.2,django/db/backends/postgresql/__init__.py,clean
2.2,django/db/backends/postgresql/base.py,clean
2.2,django/db/backends/postgresql/client.py,clean
2.2,django/db/backends/postgresql/creation.py,clean
2.2,django/db/backends/postgresql/features.py,clean
2.2,django/db/backends/postgresql/introspection.py,clean
2.2,django/db/backends/postgresql/operations.py,buggy
2.2,django/db/backends/postgresql/schema.py,buggy
2.2,django/db/backends/postgresql/utils.py,clean
2.2,django/db/backends/postgresql_psycopg2/__init__.py,clean
2.2,django/db/backends/postgresql_psycopg2/base.py,clean
2.2,django/db/backends/postgresql_psycopg2/client.py,clean
2.2,django/db/backends/postgresql_psycopg2/creation.py,clean
2.2,django/db/backends/postgresql_psycopg2/features.py,clean
2.2,django/db/backends/postgresql_psycopg2/introspection.py,clean
2.2,django/db/backends/postgresql_psycopg2/operations.py,clean
2.2,django/db/backends/postgresql_psycopg2/schema.py,clean
2.2,django/db/backends/postgresql_psycopg2/utils.py,clean
2.2,django/db/backends/signals.py,clean
2.2,django/db/backends/sqlite3/__init__.py,clean
2.2,django/db/backends/sqlite3/base.py,buggy
2.2,django/db/backends/sqlite3/client.py,buggy
2.2,django/db/backends/sqlite3/creation.py,clean
2.2,django/db/backends/sqlite3/features.py,buggy
2.2,django/db/backends/sqlite3/introspection.py,buggy
2.2,django/db/backends/sqlite3/operations.py,buggy
2.2,django/db/backends/sqlite3/schema.py,buggy
2.2,django/db/backends/utils.py,clean
2.2,django/db/migrations/__init__.py,clean
2.2,django/db/migrations/autodetector.py,buggy
2.2,django/db/migrations/exceptions.py,clean
2.2,django/db/migrations/executor.py,buggy
2.2,django/db/migrations/graph.py,clean
2.2,django/db/migrations/loader.py,buggy
2.2,django/db/migrations/migration.py,clean
2.2,django/db/migrations/operations/__init__.py,clean
2.2,django/db/migrations/operations/base.py,clean
2.2,django/db/migrations/operations/fields.py,buggy
2.2,django/db/migrations/operations/models.py,buggy
2.2,django/db/migrations/operations/special.py,clean
2.2,django/db/migrations/operations/utils.py,clean
2.2,django/db/migrations/optimizer.py,clean
2.2,django/db/migrations/questioner.py,clean
2.2,django/db/migrations/recorder.py,clean
2.2,django/db/migrations/serializer.py,buggy
2.2,django/db/migrations/state.py,clean
2.2,django/db/migrations/utils.py,clean
2.2,django/db/migrations/writer.py,clean
2.2,django/db/models/__init__.py,clean
2.2,django/db/models/aggregates.py,buggy
2.2,django/db/models/base.py,buggy
2.2,django/db/models/constants.py,clean
2.2,django/db/models/constraints.py,buggy
2.2,django/db/models/deletion.py,buggy
2.2,django/db/models/expressions.py,buggy
2.2,django/db/models/fields/__init__.py,buggy
2.2,django/db/models/fields/files.py,buggy
2.2,django/db/models/fields/mixins.py,clean
2.2,django/db/models/fields/proxy.py,clean
2.2,django/db/models/fields/related.py,buggy
2.2,django/db/models/fields/related_descriptors.py,buggy
2.2,django/db/models/fields/related_lookups.py,clean
2.2,django/db/models/fields/reverse_related.py,buggy
2.2,django/db/models/functions/__init__.py,clean
2.2,django/db/models/functions/comparison.py,buggy
2.2,django/db/models/functions/datetime.py,buggy
2.2,django/db/models/functions/math.py,clean
2.2,django/db/models/functions/mixins.py,buggy
2.2,django/db/models/functions/text.py,buggy
2.2,django/db/models/functions/window.py,clean
2.2,django/db/models/indexes.py,buggy
2.2,django/db/models/lookups.py,buggy
2.2,django/db/models/manager.py,clean
2.2,django/db/models/options.py,buggy
2.2,django/db/models/query.py,buggy
2.2,django/db/models/query_utils.py,buggy
2.2,django/db/models/signals.py,clean
2.2,django/db/models/sql/__init__.py,clean
2.2,django/db/models/sql/compiler.py,buggy
2.2,django/db/models/sql/constants.py,clean
2.2,django/db/models/sql/datastructures.py,buggy
2.2,django/db/models/sql/query.py,buggy
2.2,django/db/models/sql/subqueries.py,buggy
2.2,django/db/models/sql/where.py,buggy
2.2,django/db/models/utils.py,clean
2.2,django/db/transaction.py,buggy
2.2,django/db/utils.py,clean
2.2,django/dispatch/__init__.py,clean
2.2,django/dispatch/dispatcher.py,buggy
2.2,django/forms/__init__.py,clean
2.2,django/forms/boundfield.py,buggy
2.2,django/forms/fields.py,buggy
2.2,django/forms/forms.py,clean
2.2,django/forms/formsets.py,buggy
2.2,django/forms/models.py,buggy
2.2,django/forms/renderers.py,clean
2.2,django/forms/utils.py,clean
2.2,django/forms/widgets.py,buggy
2.2,django/http/__init__.py,clean
2.2,django/http/cookie.py,clean
2.2,django/http/multipartparser.py,clean
2.2,django/http/request.py,clean
2.2,django/http/response.py,buggy
2.2,django/middleware/__init__.py,clean
2.2,django/middleware/cache.py,buggy
2.2,django/middleware/clickjacking.py,clean
2.2,django/middleware/common.py,buggy
2.2,django/middleware/csrf.py,buggy
2.2,django/middleware/gzip.py,clean
2.2,django/middleware/http.py,clean
2.2,django/middleware/locale.py,buggy
2.2,django/middleware/security.py,buggy
2.2,django/shortcuts.py,clean
2.2,django/template/__init__.py,clean
2.2,django/template/backends/__init__.py,clean
2.2,django/template/backends/base.py,clean
2.2,django/template/backends/django.py,clean
2.2,django/template/backends/dummy.py,clean
2.2,django/template/backends/jinja2.py,buggy
2.2,django/template/backends/utils.py,clean
2.2,django/template/base.py,buggy
2.2,django/template/context.py,buggy
2.2,django/template/context_processors.py,clean
2.2,django/template/defaultfilters.py,buggy
2.2,django/template/defaulttags.py,clean
2.2,django/template/engine.py,clean
2.2,django/template/exceptions.py,clean
2.2,django/template/library.py,buggy
2.2,django/template/loader.py,clean
2.2,django/template/loader_tags.py,buggy
2.2,django/template/loaders/__init__.py,clean
2.2,django/template/loaders/app_directories.py,clean
2.2,django/template/loaders/base.py,clean
2.2,django/template/loaders/cached.py,clean
2.2,django/template/loaders/filesystem.py,clean
2.2,django/template/loaders/locmem.py,clean
2.2,django/template/response.py,clean
2.2,django/template/smartif.py,clean
2.2,django/template/utils.py,clean
2.2,django/templatetags/__init__.py,clean
2.2,django/templatetags/cache.py,clean
2.2,django/templatetags/i18n.py,buggy
2.2,django/templatetags/l10n.py,clean
2.2,django/templatetags/static.py,clean
2.2,django/templatetags/tz.py,clean
2.2,django/test/__init__.py,clean
2.2,django/test/client.py,buggy
2.2,django/test/html.py,buggy
2.2,django/test/runner.py,buggy
2.2,django/test/selenium.py,clean
2.2,django/test/signals.py,clean
2.2,django/test/testcases.py,buggy
2.2,django/test/utils.py,buggy
2.2,django/urls/__init__.py,clean
2.2,django/urls/base.py,buggy
2.2,django/urls/conf.py,clean
2.2,django/urls/converters.py,clean
2.2,django/urls/exceptions.py,clean
2.2,django/urls/resolvers.py,buggy
2.2,django/urls/utils.py,clean
2.2,django/utils/__init__.py,clean
2.2,django/utils/_os.py,clean
2.2,django/utils/archive.py,clean
2.2,django/utils/autoreload.py,buggy
2.2,django/utils/baseconv.py,buggy
2.2,django/utils/cache.py,clean
2.2,django/utils/crypto.py,clean
2.2,django/utils/datastructures.py,clean
2.2,django/utils/dateformat.py,buggy
2.2,django/utils/dateparse.py,buggy
2.2,django/utils/dates.py,clean
2.2,django/utils/datetime_safe.py,clean
2.2,django/utils/deconstruct.py,clean
2.2,django/utils/decorators.py,buggy
2.2,django/utils/deprecation.py,clean
2.2,django/utils/duration.py,clean
2.2,django/utils/encoding.py,clean
2.2,django/utils/feedgenerator.py,clean
2.2,django/utils/formats.py,clean
2.2,django/utils/functional.py,buggy
2.2,django/utils/hashable.py,clean
2.2,django/utils/html.py,buggy
2.2,django/utils/http.py,buggy
2.2,django/utils/inspect.py,buggy
2.2,django/utils/ipv6.py,buggy
2.2,django/utils/itercompat.py,clean
2.2,django/utils/jslex.py,clean
2.2,django/utils/log.py,clean
2.2,django/utils/lorem_ipsum.py,clean
2.2,django/utils/lru_cache.py,clean
2.2,django/utils/module_loading.py,clean
2.2,django/utils/numberformat.py,clean
2.2,django/utils/regex_helper.py,clean
2.2,django/utils/safestring.py,buggy
2.2,django/utils/six.py,clean
2.2,django/utils/termcolors.py,clean
2.2,django/utils/text.py,buggy
2.2,django/utils/timesince.py,buggy
2.2,django/utils/timezone.py,buggy
2.2,django/utils/topological_sort.py,clean
2.2,django/utils/translation/__init__.py,clean
2.2,django/utils/translation/reloader.py,buggy
2.2,django/utils/translation/template.py,clean
2.2,django/utils/translation/trans_null.py,buggy
2.2,django/utils/translation/trans_real.py,buggy
2.2,django/utils/tree.py,buggy
2.2,django/utils/version.py,buggy
2.2,django/utils/xmlutils.py,clean
2.2,django/views/__init__.py,clean
2.2,django/views/csrf.py,clean
2.2,django/views/debug.py,buggy
2.2,django/views/decorators/__init__.py,clean
2.2,django/views/decorators/cache.py,buggy
2.2,django/views/decorators/clickjacking.py,clean
2.2,django/views/decorators/csrf.py,clean
2.2,django/views/decorators/debug.py,clean
2.2,django/views/decorators/gzip.py,clean
2.2,django/views/decorators/http.py,clean
2.2,django/views/decorators/vary.py,clean
2.2,django/views/defaults.py,buggy
2.2,django/views/generic/__init__.py,clean
2.2,django/views/generic/base.py,buggy
2.2,django/views/generic/dates.py,clean
2.2,django/views/generic/detail.py,buggy
2.2,django/views/generic/edit.py,clean
2.2,django/views/generic/list.py,clean
2.2,django/views/i18n.py,buggy
2.2,django/views/static.py,buggy
