version,filepath,label
1.2,django/contrib/messages/tests/middleware.py,clean
1.2,django/contrib/messages/tests/session.py,clean
1.2,django/contrib/messages/tests/urls.py,clean
1.2,django/contrib/messages/tests/user_messages.py,clean
1.2,django/contrib/messages/utils.py,clean
1.2,django/contrib/redirects/__init__.py,clean
1.2,django/contrib/redirects/admin.py,clean
1.2,django/contrib/redirects/middleware.py,clean
1.2,django/contrib/redirects/models.py,clean
1.2,django/contrib/sessions/__init__.py,clean
1.2,django/contrib/sessions/backends/__init__.py,clean
1.2,django/contrib/sessions/backends/base.py,buggy
1.2,django/contrib/sessions/backends/cache.py,clean
1.2,django/contrib/sessions/backends/cached_db.py,buggy
1.2,django/contrib/sessions/backends/db.py,buggy
1.2,django/contrib/sessions/backends/file.py,buggy
1.2,django/contrib/sessions/middleware.py,buggy
1.2,django/contrib/sessions/models.py,clean
1.2,django/contrib/sessions/tests.py,buggy
1.2,django/contrib/sitemaps/__init__.py,clean
1.2,django/contrib/sitemaps/management/__init__.py,clean
1.2,django/contrib/sitemaps/management/commands/__init__.py,clean
1.2,django/contrib/sitemaps/management/commands/ping_google.py,clean
1.2,django/contrib/sitemaps/views.py,clean
1.2,django/contrib/sites/__init__.py,clean
1.2,django/contrib/sites/admin.py,clean
1.2,django/contrib/sites/management.py,buggy
1.2,django/contrib/sites/managers.py,clean
1.2,django/contrib/sites/models.py,buggy
1.2,django/contrib/sites/tests.py,clean
1.2,django/contrib/syndication/__init__.py,clean
1.2,django/contrib/syndication/feeds.py,clean
1.2,django/contrib/syndication/views.py,buggy
1.2,django/contrib/webdesign/__init__.py,clean
1.2,django/contrib/webdesign/lorem_ipsum.py,clean
1.2,django/contrib/webdesign/models.py,clean
1.2,django/contrib/webdesign/templatetags/__init__.py,clean
1.2,django/contrib/webdesign/templatetags/webdesign.py,clean
1.2,django/contrib/webdesign/tests.py,clean
1.2,django/core/__init__.py,clean
1.2,django/core/cache/__init__.py,buggy
1.2,django/core/cache/backends/__init__.py,clean
1.2,django/core/cache/backends/base.py,buggy
1.2,django/core/cache/backends/db.py,buggy
1.2,django/core/cache/backends/dummy.py,buggy
1.2,django/core/cache/backends/filebased.py,buggy
1.2,django/core/cache/backends/locmem.py,buggy
1.2,django/core/cache/backends/memcached.py,buggy
1.2,django/core/context_processors.py,clean
1.2,django/core/exceptions.py,buggy
1.2,django/core/files/__init__.py,clean
1.2,django/core/files/base.py,buggy
1.2,django/core/files/images.py,clean
1.2,django/core/files/locks.py,clean
1.2,django/core/files/move.py,clean
1.2,django/core/files/storage.py,buggy
1.2,django/core/files/temp.py,clean
1.2,django/core/files/uploadedfile.py,buggy
1.2,django/core/files/uploadhandler.py,clean
1.2,django/core/files/utils.py,clean
1.2,django/core/handlers/__init__.py,clean
1.2,django/core/handlers/base.py,buggy
1.2,django/core/handlers/modpython.py,clean
1.2,django/core/handlers/profiler-hotshot.py,clean
1.2,django/core/handlers/wsgi.py,buggy
1.2,django/core/mail/__init__.py,buggy
1.2,django/core/mail/backends/__init__.py,clean
1.2,django/core/mail/backends/base.py,clean
1.2,django/core/mail/backends/console.py,buggy
1.2,django/core/mail/backends/dummy.py,clean
1.2,django/core/mail/backends/filebased.py,clean
1.2,django/core/mail/backends/locmem.py,buggy
1.2,django/core/mail/backends/smtp.py,buggy
1.2,django/core/mail/message.py,buggy
1.2,django/core/mail/utils.py,buggy
1.2,django/core/management/__init__.py,buggy
1.2,django/core/management/base.py,buggy
1.2,django/core/management/color.py,clean
1.2,django/core/management/commands/__init__.py,clean
1.2,django/core/management/commands/cleanup.py,clean
1.2,django/core/management/commands/compilemessages.py,clean
1.2,django/core/management/commands/createcachetable.py,buggy
1.2,django/core/management/commands/dbshell.py,clean
1.2,django/core/management/commands/diffsettings.py,buggy
1.2,django/core/management/commands/dumpdata.py,buggy
1.2,django/core/management/commands/flush.py,buggy
1.2,django/core/management/commands/inspectdb.py,buggy
1.2,django/core/management/commands/loaddata.py,buggy
1.2,django/core/management/commands/makemessages.py,buggy
1.2,django/core/management/commands/reset.py,clean
1.2,django/core/management/commands/runfcgi.py,clean
1.2,django/core/management/commands/runserver.py,buggy
1.2,django/core/management/commands/shell.py,clean
1.2,django/core/management/commands/sql.py,clean
1.2,django/core/management/commands/sqlall.py,clean
1.2,django/core/management/commands/sqlclear.py,clean
1.2,django/core/management/commands/sqlcustom.py,clean
1.2,django/core/management/commands/sqlflush.py,clean
1.2,django/core/management/commands/sqlindexes.py,clean
1.2,django/core/management/commands/sqlinitialdata.py,clean
1.2,django/core/management/commands/sqlreset.py,clean
1.2,django/core/management/commands/sqlsequencereset.py,clean
1.2,django/core/management/commands/startapp.py,clean
1.2,django/core/management/commands/startproject.py,clean
1.2,django/core/management/commands/syncdb.py,clean
1.2,django/core/management/commands/test.py,clean
1.2,django/core/management/commands/testserver.py,buggy
1.2,django/core/management/commands/validate.py,clean
1.2,django/core/management/sql.py,buggy
1.2,django/core/management/validation.py,clean
1.2,django/core/paginator.py,clean
1.2,django/core/serializers/__init__.py,clean
1.2,django/core/serializers/base.py,clean
1.2,django/core/serializers/json.py,buggy
1.2,django/core/serializers/python.py,buggy
1.2,django/core/serializers/pyyaml.py,clean
1.2,django/core/serializers/xml_serializer.py,buggy
1.2,django/core/servers/__init__.py,clean
1.2,django/core/servers/basehttp.py,buggy
1.2,django/core/servers/fastcgi.py,buggy
1.2,django/core/signals.py,clean
1.2,django/core/template_loader.py,clean
1.2,django/core/urlresolvers.py,buggy
1.2,django/core/validators.py,buggy
1.2,django/core/xheaders.py,buggy
1.2,django/db/__init__.py,buggy
1.2,django/db/backends/__init__.py,buggy
1.2,django/db/backends/creation.py,buggy
1.2,django/db/backends/dummy/__init__.py,clean
1.2,django/db/backends/dummy/base.py,buggy
1.2,django/db/backends/mysql/__init__.py,clean
1.2,django/db/backends/mysql/base.py,buggy
1.2,django/db/backends/mysql/client.py,buggy
1.2,django/db/backends/mysql/compiler.py,buggy
1.2,django/db/backends/mysql/creation.py,clean
1.2,django/db/backends/mysql/introspection.py,clean
1.2,django/db/backends/mysql/validation.py,buggy
1.2,django/db/backends/oracle/__init__.py,clean
1.2,django/db/backends/oracle/base.py,buggy
1.2,django/db/backends/oracle/client.py,buggy
1.2,django/db/backends/oracle/compiler.py,buggy
1.2,django/db/backends/oracle/creation.py,buggy
1.2,django/db/backends/oracle/introspection.py,buggy
1.2,django/db/backends/postgresql/__init__.py,clean
1.2,django/db/backends/postgresql/base.py,clean
1.2,django/db/backends/postgresql/client.py,clean
1.2,django/db/backends/postgresql/creation.py,clean
1.2,django/db/backends/postgresql/introspection.py,clean
1.2,django/db/backends/postgresql/operations.py,clean
1.2,django/db/backends/postgresql/version.py,clean
1.2,django/db/backends/postgresql_psycopg2/__init__.py,clean
1.2,django/db/backends/postgresql_psycopg2/base.py,buggy
1.2,django/db/backends/postgresql_psycopg2/introspection.py,clean
1.2,django/db/backends/signals.py,clean
1.2,django/db/backends/sqlite3/__init__.py,clean
1.2,django/db/backends/sqlite3/base.py,buggy
1.2,django/db/backends/sqlite3/client.py,buggy
1.2,django/db/backends/sqlite3/creation.py,clean
1.2,django/db/backends/sqlite3/introspection.py,buggy
1.2,django/db/backends/util.py,buggy
1.2,django/db/models/__init__.py,clean
1.2,django/db/models/aggregates.py,clean
1.2,django/db/models/base.py,buggy
1.2,django/db/models/expressions.py,buggy
1.2,django/db/models/fields/__init__.py,buggy
1.2,django/db/models/fields/files.py,buggy
1.2,django/db/models/fields/proxy.py,clean
1.2,django/db/models/fields/related.py,buggy
1.2,django/db/models/fields/subclassing.py,clean
1.2,django/db/models/loading.py,buggy
1.2,django/db/models/manager.py,buggy
1.2,django/db/models/options.py,buggy
1.2,django/db/models/query.py,buggy
1.2,django/db/models/query_utils.py,buggy
1.2,django/db/models/related.py,buggy
1.2,django/db/models/signals.py,clean
1.2,django/db/models/sql/__init__.py,clean
1.2,django/db/models/sql/aggregates.py,buggy
1.2,django/db/models/sql/compiler.py,buggy
1.2,django/db/models/sql/constants.py,buggy
1.2,django/db/models/sql/datastructures.py,buggy
1.2,django/db/models/sql/expressions.py,buggy
1.2,django/db/models/sql/query.py,buggy
1.2,django/db/models/sql/subqueries.py,buggy
1.2,django/db/models/sql/where.py,buggy
1.2,django/db/transaction.py,buggy
1.2,django/db/utils.py,buggy
1.2,django/dispatch/__init__.py,clean
1.2,django/dispatch/dispatcher.py,buggy
1.2,django/dispatch/saferef.py,clean
1.2,django/forms/__init__.py,clean
1.2,django/forms/extras/__init__.py,clean
1.2,django/forms/extras/widgets.py,clean
1.2,django/forms/fields.py,buggy
1.2,django/forms/forms.py,buggy
1.2,django/forms/formsets.py,buggy
1.2,django/forms/models.py,buggy
1.2,django/forms/util.py,clean
1.2,django/forms/widgets.py,buggy
1.2,django/http/__init__.py,buggy
1.2,django/http/multipartparser.py,clean
1.2,django/http/utils.py,clean
1.2,django/middleware/__init__.py,clean
1.2,django/middleware/cache.py,buggy
1.2,django/middleware/common.py,buggy
1.2,django/middleware/csrf.py,buggy
1.2,django/middleware/doc.py,clean
1.2,django/middleware/gzip.py,buggy
1.2,django/middleware/http.py,buggy
1.2,django/middleware/locale.py,clean
1.2,django/middleware/transaction.py,clean
1.2,django/shortcuts/__init__.py,clean
1.2,django/template/__init__.py,clean
1.2,django/template/context.py,buggy
1.2,django/template/debug.py,buggy
1.2,django/template/defaultfilters.py,buggy
1.2,django/template/defaulttags.py,buggy
1.2,django/template/loader.py,clean
1.2,django/template/loader_tags.py,buggy
1.2,django/template/loaders/__init__.py,clean
1.2,django/template/loaders/app_directories.py,clean
1.2,django/template/loaders/cached.py,buggy
1.2,django/template/loaders/eggs.py,clean
1.2,django/template/loaders/filesystem.py,clean
1.2,django/template/smartif.py,clean
1.2,django/templatetags/__init__.py,clean
1.2,django/templatetags/cache.py,clean
1.2,django/templatetags/i18n.py,clean
1.2,django/test/__init__.py,clean
1.2,django/test/_doctest.py,clean
1.2,django/test/client.py,buggy
1.2,django/test/signals.py,clean
1.2,django/test/simple.py,buggy
1.2,django/test/testcases.py,buggy
1.2,django/test/utils.py,buggy
1.2,django/utils/__init__.py,clean
1.2,django/utils/_os.py,buggy
1.2,django/utils/_threading_local.py,clean
1.2,django/utils/autoreload.py,buggy
1.2,django/utils/cache.py,buggy
1.2,django/utils/checksums.py,clean
1.2,django/utils/copycompat.py,clean
1.2,django/utils/daemonize.py,clean
1.2,django/utils/datastructures.py,clean
1.2,django/utils/dateformat.py,buggy
1.2,django/utils/dates.py,clean
1.2,django/utils/datetime_safe.py,clean
1.2,django/utils/decorators.py,buggy
1.2,django/utils/encoding.py,clean
1.2,django/utils/feedgenerator.py,buggy
1.2,django/utils/formats.py,buggy
1.2,django/utils/functional.py,buggy
1.2,django/utils/hashcompat.py,clean
1.2,django/utils/html.py,clean
1.2,django/utils/http.py,buggy
1.2,django/utils/importlib.py,buggy
1.2,django/utils/itercompat.py,clean
1.2,django/utils/module_loading.py,buggy
1.2,django/utils/numberformat.py,buggy
1.2,django/utils/regex_helper.py,clean
1.2,django/utils/safestring.py,clean
1.2,django/utils/simplejson/__init__.py,clean
1.2,django/utils/simplejson/decoder.py,clean
1.2,django/utils/simplejson/encoder.py,clean
1.2,django/utils/simplejson/scanner.py,clean
1.2,django/utils/simplejson/tool.py,clean
1.2,django/utils/stopwords.py,clean
1.2,django/utils/synch.py,clean
1.2,django/utils/termcolors.py,clean
1.2,django/utils/text.py,buggy
1.2,django/utils/thread_support.py,clean
1.2,django/utils/timesince.py,clean
1.2,django/utils/translation/__init__.py,buggy
1.2,django/utils/translation/trans_null.py,clean
1.2,django/utils/translation/trans_real.py,buggy
1.2,django/utils/tree.py,clean
1.2,django/utils/tzinfo.py,buggy
1.2,django/utils/version.py,buggy
1.2,django/utils/xmlutils.py,clean
1.2,django/views/__init__.py,clean
1.2,django/views/csrf.py,buggy
1.2,django/views/debug.py,buggy
1.2,django/views/decorators/__init__.py,clean
1.2,django/views/decorators/cache.py,clean
1.2,django/views/decorators/csrf.py,buggy
1.2,django/views/decorators/gzip.py,clean
1.2,django/views/decorators/http.py,buggy
1.2,django/views/decorators/vary.py,clean
1.2,django/views/defaults.py,clean
1.2,django/views/generic/__init__.py,clean
1.2,django/views/generic/create_update.py,clean
1.2,django/views/generic/date_based.py,clean
1.2,django/views/generic/list_detail.py,clean
1.2,django/views/generic/simple.py,buggy
1.2,django/views/i18n.py,buggy
1.2,django/views/static.py,buggy
