filepath,label
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableLimitRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableMergeJoinRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableMinusRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableProject.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableProjectRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableProjectToCalcRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableRules.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableSemiJoin.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableSemiJoinRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableSort.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableSortRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableTableFunctionScanRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableTableScanRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableThetaJoin.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableUncollect.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableUncollectRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableUnionRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableValues.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableValuesRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableWindowRule.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumUtils.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/JavaRelImplementor.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/NestedBlockBuilder.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/NestedBlockBuilderImpl.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/NotNullImplementor.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/StrictAggImplementor.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/StrictWinAggImplementor.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/WinAggAddContext.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/WinAggContext.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/WinAggFrameContext.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/WinAggFrameResultContext.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/WinAggImplementor.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/WinAggResetContext.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/WinAggResultContext.java,clean
core/src/main/java/org/apache/calcite/adapter/java/AbstractQueryableTable.java,clean
core/src/main/java/org/apache/calcite/adapter/java/Array.java,clean
core/src/main/java/org/apache/calcite/adapter/java/JavaTypeFactory.java,clean
core/src/main/java/org/apache/calcite/adapter/java/Map.java,clean
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcConvention.java,clean
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcQueryProvider.java,clean
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRel.java,clean
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcToEnumerableConverter.java,clean
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcToEnumerableConverterRule.java,clean
core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcUtils.java,clean
core/src/main/java/org/apache/calcite/plan/hep/HepMatchOrder.java,clean
core/src/main/java/org/apache/calcite/plan/hep/HepProgram.java,clean
core/src/main/java/org/apache/calcite/plan/hep/HepProgramBuilder.java,clean
core/src/main/java/org/apache/calcite/plan/hep/HepRelMetadataProvider.java,clean
core/src/main/java/org/apache/calcite/plan/hep/HepRelVertex.java,clean
core/src/main/java/org/apache/calcite/plan/volcano/AbstractConverter.java,clean
core/src/main/java/org/apache/calcite/plan/volcano/ChainedPhaseRuleMappingInitializer.java,clean
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoCost.java,clean
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlannerPhase.java,clean
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlannerPhaseRuleMappingInitializer.java,clean
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoRelMetadataProvider.java,clean
core/src/main/java/org/apache/calcite/rel/convert/Converter.java,clean
core/src/main/java/org/apache/calcite/rel/convert/ConverterRule.java,clean
core/src/main/java/org/apache/calcite/rel/convert/NoneConverter.java,clean
core/src/main/java/org/apache/calcite/rel/convert/TraitMatchingRule.java,clean
core/src/main/java/org/apache/calcite/rel/core/Collect.java,clean
core/src/main/java/org/apache/calcite/rel/core/CorrelationId.java,clean
core/src/main/java/org/apache/calcite/rel/core/EquiJoin.java,clean
core/src/main/java/org/apache/calcite/rel/core/Exchange.java,clean
core/src/main/java/org/apache/calcite/rel/core/Intersect.java,clean
core/src/main/java/org/apache/calcite/rel/core/JoinInfo.java,clean
core/src/main/java/org/apache/calcite/rel/core/Minus.java,clean
core/src/main/java/org/apache/calcite/rel/core/Sample.java,clean
core/src/main/java/org/apache/calcite/rel/core/SortExchange.java,clean
core/src/main/java/org/apache/calcite/rel/core/TableFunctionScan.java,clean
core/src/main/java/org/apache/calcite/rel/core/Uncollect.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalCalc.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalExchange.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalFilter.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalIntersect.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalJoin.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalMinus.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalSort.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalTableFunctionScan.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalTableScan.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalUnion.java,clean
core/src/main/java/org/apache/calcite/rel/logical/LogicalValues.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/CyclicMetadataException.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/Metadata.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/MetadataDef.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/MetadataFactory.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/MetadataHandler.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/NullSentinel.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelColumnMapping.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelColumnOrigin.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdColumnOrigins.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdDistinctRowCount.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdDistribution.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdExplainVisibility.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdMemory.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdParallelism.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdPercentageOriginalRows.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdPopulationSize.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdRowCount.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdSelectivity.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/RelMdUniqueKeys.java,clean
core/src/main/java/org/apache/calcite/rel/metadata/UnboundMetadata.java,clean
core/src/main/java/org/apache/calcite/rel/rules/AggregateRemoveRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/AggregateStarTableRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/CalcMergeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/CalcRemoveRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/CalcSplitRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/CoerceInputsRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/EquiJoin.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterCalcMergeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterCorrelateRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterJoinRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterMergeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterMultiJoinMergeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterSetOpTransposeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterTableFunctionTransposeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/FilterToCalcRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/JoinAddRedundantSemiJoinRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/JoinAssociateRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/JoinPushExpressionsRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/JoinPushTransitivePredicatesRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/JoinToCorrelateRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/JoinToMultiJoinRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/JoinUnionTransposeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/LoptJoinTree.java,clean
core/src/main/java/org/apache/calcite/rel/rules/MultiJoin.java,clean
core/src/main/java/org/apache/calcite/rel/rules/MultiJoinProjectTransposeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/ProjectCalcMergeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/ProjectMergeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/ProjectMultiJoinMergeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/ProjectToCalcRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinJoinTransposeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinRemoveRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/SortRemoveRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/SortUnionTransposeRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/TableScanRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/UnionEliminatorRule.java,clean
core/src/main/java/org/apache/calcite/rel/rules/UnionToDistinctRule.java,clean
core/src/main/java/org/apache/calcite/rel/stream/Chi.java,clean
core/src/main/java/org/apache/calcite/rel/stream/Delta.java,clean
core/src/main/java/org/apache/calcite/rel/stream/LogicalChi.java,clean
core/src/main/java/org/apache/calcite/rel/stream/LogicalDelta.java,clean
core/src/main/java/org/apache/calcite/rel/type/DynamicRecordType.java,clean
core/src/main/java/org/apache/calcite/rel/type/RelCrossType.java,clean
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeComparability.java,clean
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFamily.java,clean
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFieldImpl.java,clean
core/src/main/java/org/apache/calcite/rel/type/RelProtoDataType.java,clean
core/src/main/java/org/apache/calcite/schema/impl/AbstractTableQueryable.java,clean
core/src/main/java/org/apache/calcite/schema/impl/StarTable.java,clean
core/src/main/java/org/apache/calcite/sql/advise/SqlAdvisorGetHintsFunction.java,clean
core/src/main/java/org/apache/calcite/sql/advise/SqlAdvisorHint.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlAbstractTimeFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlArgumentAssignmentOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlArrayQueryConstructor.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlArrayValueConstructor.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlCase.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlCollectionTableOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlColumnListConstructor.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlConvertFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlCovarAggFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlCurrentDateFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlCursorConstructor.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlDefaultOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlExtendOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlLeadLagAggFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlMapQueryConstructor.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlMapValueConstructor.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlMonotonicBinaryOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlMonotonicUnaryFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetMemberOfOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetQueryConstructor.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlMultisetSetOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlNewOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlNtileAggFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlOverlayFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlRollupOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlSequenceValueOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlSubstringFunction.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlThrowOperator.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlTranslate3Function.java,clean
core/src/main/java/org/apache/calcite/sql/fun/SqlTrimFunction.java,buggy
core/src/main/java/org/apache/calcite/sql/parser/SqlParseException.java,clean
core/src/main/java/org/apache/calcite/sql/parser/SqlParserImplFactory.java,clean
core/src/main/java/org/apache/calcite/sql/pretty/SqlFormatOptions.java,clean
core/src/main/java/org/apache/calcite/sql/type/AbstractSqlType.java,clean
core/src/main/java/org/apache/calcite/sql/type/AssignableOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/ComparableOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/CompositeSingleOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/CursorReturnTypeInference.java,clean
core/src/main/java/org/apache/calcite/sql/type/ExplicitOperandTypeInference.java,clean
core/src/main/java/org/apache/calcite/sql/type/ExplicitReturnTypeInference.java,clean
core/src/main/java/org/apache/calcite/sql/type/FamilyOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/InferTypes.java,clean
core/src/main/java/org/apache/calcite/sql/type/LiteralOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/MapSqlType.java,clean
core/src/main/java/org/apache/calcite/sql/type/MultisetOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/ObjectSqlType.java,clean
core/src/main/java/org/apache/calcite/sql/type/OperandsTypeChecking.java,clean
core/src/main/java/org/apache/calcite/sql/type/OrdinalReturnTypeInference.java,clean
core/src/main/java/org/apache/calcite/sql/type/SetopOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlOperandCountRanges.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlOperandTypeInference.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlReturnTypeInference.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlReturnTypeInferenceChain.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlSingleOperandTypeChecker.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlTypeTransform.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlTypeTransformCascade.java,clean
core/src/main/java/org/apache/calcite/sql/type/SqlTypeTransforms.java,clean
core/src/main/java/org/apache/calcite/sql/type/TableFunctionReturnTypeInference.java,clean
core/src/main/java/org/apache/calcite/sql/util/ChainedSqlOperatorTable.java,clean
core/src/main/java/org/apache/calcite/sql/util/SqlBuilder.java,clean
core/src/main/java/org/apache/calcite/sql/util/SqlShuttle.java,clean
core/src/main/java/org/apache/calcite/sql/util/SqlString.java,clean
core/src/main/java/org/apache/calcite/sql/util/SqlVisitor.java,clean
core/src/main/java/org/apache/calcite/sql/validate/AggregatingScope.java,clean
core/src/main/java/org/apache/calcite/sql/validate/AliasNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/CollectNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/CollectScope.java,clean
core/src/main/java/org/apache/calcite/sql/validate/DelegatingSqlValidatorTable.java,clean
core/src/main/java/org/apache/calcite/sql/validate/FieldNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/JoinNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/OverScope.java,clean
core/src/main/java/org/apache/calcite/sql/validate/ParameterNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/ProcedureNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SchemaNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SelectNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SelectScope.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlModality.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlMoniker.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlMonikerImpl.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlMonikerType.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlMonotonicity.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlScopedShuttle.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlUserDefinedTableMacro.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorException.java,clean
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorWithHints.java,clean
core/src/main/java/org/apache/calcite/sql/validate/TableConstructorNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/UnnestNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/WithItemNamespace.java,clean
core/src/main/java/org/apache/calcite/sql/validate/WithNamespace.java,clean
core/src/main/java/org/apache/calcite/util/graph/BreadthFirstIterator.java,clean
core/src/main/java/org/apache/calcite/util/graph/CycleDetector.java,clean
core/src/main/java/org/apache/calcite/util/graph/DefaultDirectedGraph.java,clean
core/src/main/java/org/apache/calcite/util/graph/DefaultEdge.java,clean
core/src/main/java/org/apache/calcite/util/graph/DepthFirstIterator.java,clean
core/src/main/java/org/apache/calcite/util/graph/DirectedGraph.java,clean
core/src/main/java/org/apache/calcite/util/graph/Graphs.java,clean
core/src/main/java/org/apache/calcite/util/graph/TopologicalOrderIterator.java,clean
core/src/main/java/org/apache/calcite/util/javac/JavaCompiler.java,clean
core/src/main/java/org/apache/calcite/util/javac/JavaCompilerArgs.java,clean
core/src/main/java/org/apache/calcite/util/mapping/AbstractSourceMapping.java,clean
core/src/main/java/org/apache/calcite/util/mapping/AbstractTargetMapping.java,clean
core/src/main/java/org/apache/calcite/util/mapping/IntPair.java,clean
core/src/main/java/org/apache/calcite/util/mapping/Mapping.java,clean
core/src/main/java/org/apache/calcite/util/mapping/Mappings.java,clean
core/src/main/java/org/apache/calcite/util/mapping/MappingType.java,clean
core/src/main/java/org/apache/calcite/util/trace/CalciteLogger.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/impl/WinAggAddContextImpl.java,clean
core/src/main/java/org/apache/calcite/adapter/enumerable/impl/WinAggResetContextImpl.java,clean
cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraFilter.java,clean
cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraMethod.java,clean
cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraProject.java,clean
cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraRel.java,clean
cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraTableScan.java,clean
cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraToEnumerableConverter.java,clean
cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraToEnumerableConverterRule.java,clean
druid/src/main/java/org/apache/calcite/adapter/druid/DruidConnection.java,clean
druid/src/main/java/org/apache/calcite/adapter/druid/DruidResultEnumerator.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoAggregate.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoEnumerator.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoFilter.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoMethod.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoProject.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoRel.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoSchema.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoSchemaFactory.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoSort.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoTableScan.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoToEnumerableConverter.java,clean
mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoToEnumerableConverterRule.java,clean
plus/src/main/java/org/apache/calcite/adapter/tpcds/TpcdsSchemaFactory.java,clean
plus/src/main/java/org/apache/calcite/adapter/tpch/TpchSchemaFactory.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/EnumerableToSparkConverter.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/EnumerableToSparkConverterRule.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/HttpServer.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/JdbcToSparkConverter.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/JdbcToSparkConverterRule.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/SparkMethod.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/SparkRel.java,clean
spark/src/main/java/org/apache/calcite/adapter/spark/SparkToEnumerableConverter.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/SplunkDriver.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/SplunkDriverVersion.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/SplunkQuery.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/SplunkSchema.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/SplunkTableScan.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/search/SearchResultListener.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/search/SplunkConnection.java,clean
splunk/src/main/java/org/apache/calcite/adapter/splunk/util/StringUtils.java,clean
piglet/src/main/java/org/apache/calcite/piglet/Handler.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/AbstractEnumerable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/AbstractEnumerable2.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/AbstractQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/BaseQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/CartesianProductEnumerator.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/CorrelateJoinType.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/DefaultQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/DelegatingEnumerator.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/Enumerable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/EnumerableOrderedQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/EnumerableQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/Enumerator.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/ExtendedOrderedEnumerable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/ExtendedOrderedQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/ExtendedQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/Extensions.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/Grouping.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/GroupingImpl.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/Lookup.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/LookupImpl.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/OpType.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/OrderedEnumerable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/OrderedQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/PackageMarker.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/Queryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/QueryableFactory.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/QueryableRecorder.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/QueryProvider.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/RawEnumerable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/RawQueryable.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/TransformedEnumerator.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/BigDecimalFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Deterministic.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/DoubleFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/EqualityComparer.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/FloatFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Function.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Function0.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Function1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Function2.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/IntegerFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/LongFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/NonDeterministic.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/NullableBigDecimalFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/NullableDoubleFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/NullableFloatFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/NullableIntegerFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/NullableLongFunction1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Parameter.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Predicate1.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/function/Predicate2.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/tree/AbstractNode.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/tree/ArrayLengthRecordField.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/tree/Blocks.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/tree/CallSiteBinder.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/tree/CatchBlock.java,clean
linq4j/src/main/java/org/apache/calcite/linq4j/tree/ConstantUntypedNull.java,clean
